S	0	664	*	*	*	*	*	JQ004580	*
S	404	674	*	*	*	*	*	EU551477	*
H	404	674	100.0	.	0	0	=	EU551473	EU551477
S	405	671	*	*	*	*	*	AJ511353	*
H	405	671	100.0	.	0	0	=	AJ511353	AJ511353
S	406	671	*	*	*	*	*	GQ375328	*
H	406	671	100.0	.	0	0	=	GQ375328	GQ375328
S	407	655	*	*	*	*	*	JX144656	*
H	407	655	100.0	.	0	0	=	JX144656	JX144656
S	408	656	*	*	*	*	*	JX144657	*
H	408	656	100.0	.	0	0	=	JX144657	JX144657
S	409	653	*	*	*	*	*	HQ026148	*
H	409	650	100.0	.	0	0	=	HQ026149	HQ026148
S	410	835	*	*	*	*	*	JQ004569	*
H	410	835	100.0	.	0	0	=	JQ004569	JQ004569
S	411	830	*	*	*	*	*	AJ293787	*
H	411	830	100.0	.	0	0	=	AJ293787	AJ293787
S	412	662	*	*	*	*	*	JQ004539	*
H	412	662	100.0	.	0	0	=	JQ004539	JQ004539
S	413	736	*	*	*	*	*	EU795078	*
H	413	736	100.0	.	0	0	=	EU795078	EU795078
H	243	739	100.0	+	0	0	43D659M37D	EU795052	EU795074
H	243	739	100.0	.	0	0	=EU795052	EU795052	EU795074
S	414	659	*	*	*	*	*	DQ086104	*
H	414	659	100.0	.	0	0	=	DQ086104	DQ086104
S	415	742	*	*	*	*	*	EU795067	*
H	415	742	100.0	.	0	0	=	EU795067	EU795067
S	416	683	*	*	*	*	*	AF453262	*
H	416	683	100.0	.	0	0	=	AF453262	AF453262
H	24	706	100.0	+	0	0	56I613M93D	KJ027685	JF831921
H	24	706	100.0	.	0	0	=KJ027685	KJ027686	JF831921
S	417	696	*	*	*	*	*	AJ293771	*
H	417	696	100.0	.	0	0	=	AJ293771	AJ293771
S	418	696	*	*	*	*	*	AJ293779	*
H	418	696	100.0	.	0	0	=	AJ293779	AJ293779
S	419	696	*	*	*	*	*	AJ293774	*
H	419	696	100.0	.	0	0	=	AJ293774	AJ293774
S	420	675	*	*	*	*	*	EU416218	*
H	420	675	100.0	.	0	0	=	EU416218	EU416218
H	381	675	100.0	+	0	0	77D571M27D	AY444764	GU124707
H	381	675	100.0	.	0	0	=AY444764	AY444764	GU124707
H	283	710	100.0	+	0	0	54D655MD	AJ431576	AJ431590
H	283	710	100.0	.	0	0	=AJ431576	AJ431576	AJ431590
S	421	683	*	*	*	*	*	AF453261	*
H	421	683	100.0	.	0	0	=	AF453261	AF453261
S	422	682	*	*	*	*	*	AJ431584	*
H	422	682	100.0	.	0	0	=	AJ431584	AJ431584
S	423	682	*	*	*	*	*	AF242465	*
H	423	682	100.0	.	0	0	=	AF242465	AF242465
S	424	685	*	*	*	*	*	AJ431585	*
H	424	685	100.0	.	0	0	=	AJ431585	AJ431585
S	425	682	*	*	*	*	*	AF242461	*
H	425	682	100.0	.	0	0	=	AF242461	AF242461
H	50	679	100.0	+	0	0	I664M15D	JQ004630	JQ004628
H	50	679	100.0	.	0	0	=JQ004630	JQ004630	JQ004628
S	426	692	*	*	*	*	*	DQ166612	*
H	426	692	100.0	.	0	0	=	DQ166612	DQ166612
S	427	692	*	*	*	*	*	JQ004611	*
H	427	692	100.0	.	0	0	=	JQ004611	JQ004611
S	428	695	*	*	*	*	*	EU795062	*
H	428	695	100.0	.	0	0	=	EU795062	EU795062
S	429	689	*	*	*	*	*	JQ004633	*
H	429	689	100.0	.	0	0	=	JQ004633	JQ004633
S	430	685	*	*	*	*	*	AJ431587	*
H	430	685	100.0	.	0	0	=	AJ431587	AJ431587
H	337	689	100.0	+	0	0	25I646M43D	DQ166613	AY444751
H	337	689	100.0	.	0	0	=DQ166613	DQ166613	AY444751
S	431	631	*	*	*	*	*	EU715049	*
H	431	631	100.0	.	0	0	=	EU715049	EU715049
S	432	695	*	*	*	*	*	AJ293793	*
H	432	695	100.0	.	0	0	=	AJ293793	AJ293793
S	433	694	*	*	*	*	*	HQ667317	*
H	433	694	100.0	.	0	0	=	HQ667317	HQ667317
S	434	691	*	*	*	*	*	HQ667313	*
H	434	691	100.0	.	0	0	=	HQ667313	HQ667313
H	240	693	100.0	+	0	0	4I693M10I	JQ004612	JQ004610
H	240	693	100.0	.	0	0	=JQ004612	JQ004612	JQ004610
S	435	615	*	*	*	*	*	EU715036	*
H	435	615	100.0	.	0	0	=	EU715036	EU715036
S	436	710	*	*	*	*	*	AJ431575	*
H	436	710	100.0	.	0	0	=	AJ431575	AJ431575
S	437	621	*	*	*	*	*	FJ626726	*
H	437	621	100.0	.	0	0	=	FJ626726	FJ626726
S	438	698	*	*	*	*	*	AJ293773	*
H	438	698	100.0	.	0	0	=	AJ293773	AJ293773
S	439	622	*	*	*	*	*	FJ626735	*
H	439	622	100.0	.	0	0	=	FJ626735	FJ626735
S	440	671	*	*	*	*	*	GQ375318	*
H	440	671	100.0	.	0	0	=	GQ375318	GQ375318
S	441	633	*	*	*	*	*	JN204836	*
H	441	633	100.0	.	0	0	=	JN204836	JN204836
S	442	671	*	*	*	*	*	GQ375365	*
H	442	671	100.0	.	0	0	=	GQ375365	GQ375365
S	443	671	*	*	*	*	*	GQ375354	*
H	443	671	100.0	.	0	0	=	GQ375354	GQ375354
S	444	671	*	*	*	*	*	GQ375360	*
H	444	671	100.0	.	0	0	=	GQ375360	GQ375360
S	445	632	*	*	*	*	*	FJ170479	*
H	445	632	100.0	.	0	0	=	FJ170479	FJ170479
S	446	632	*	*	*	*	*	FJ170723	*
H	446	632	100.0	.	0	0	=	FJ170723	FJ170723
S	447	677	*	*	*	*	*	DQ166620	*
H	447	677	100.0	.	0	0	=	DQ166620	DQ166620
S	448	675	*	*	*	*	*	EF457773	*
H	448	675	100.0	.	0	0	=	EF457773	EF457773
S	449	633	*	*	*	*	*	FJ170661	*
H	449	633	100.0	.	0	0	=	FJ170661	FJ170661
S	450	504	*	*	*	*	*	JX474348	*
H	450	504	100.0	.	0	0	=	JX474348	JX474348
S	451	1123	*	*	*	*	*	EF457769	*
H	451	1123	100.0	.	0	0	=	EF457769	EF457769
S	452	536	*	*	*	*	*	AF389925	*
H	452	536	100.0	.	0	0	=	AF389925	AF389925
H	375	570	100.0	+	0	0	25I570M145I	AF389931	EU795072
H	375	570	100.0	.	0	0	=AF389931	AF389931	EU795072
S	453	539	*	*	*	*	*	EF523351	*
H	453	539	100.0	.	0	0	=	EF523350	EF523351
S	454	1147	*	*	*	*	*	EF457768	*
H	454	1147	100.0	.	0	0	=	EF457768	EF457768
S	455	1158	*	*	*	*	*	EU416223	*
H	455	1158	100.0	.	0	0	=	EU416223	EU416223
S	456	1144	*	*	*	*	*	EF457771	*
H	456	1144	100.0	.	0	0	=	EF457771	EF457771
S	457	504	*	*	*	*	*	JX474337	*
H	457	504	100.0	.	0	0	=	JX474337	JX474337
S	458	1138	*	*	*	*	*	EF457772	*
H	458	1138	100.0	.	0	0	=	EF457772	EF457772
S	459	724	*	*	*	*	*	DQ166591	*
H	459	724	100.0	.	0	0	=	DQ166591	DQ166591
S	460	571	*	*	*	*	*	GU124717	*
H	460	571	100.0	.	0	0	=	GU124717	GU124717
S	461	613	*	*	*	*	*	AF389919	*
H	461	613	100.0	.	0	0	=	AF389919	AF389919
S	462	710	*	*	*	*	*	AJ431582	*
H	462	710	100.0	.	0	0	=	AJ431582	AJ431582
H	27	717	100.0	+	0	0	4I717M	KJ754291	KJ754286
H	27	717	100.0	.	0	0	=KJ754291	KJ754269	KJ754286
S	463	740	*	*	*	*	*	EU795080	*
H	463	740	100.0	.	0	0	=	EU795080	EU795080
S	464	740	*	*	*	*	*	EU795075	*
H	464	740	100.0	.	0	0	=	EU795075	EU795075
S	465	738	*	*	*	*	*	JX036272	*
H	465	738	100.0	.	0	0	=	JX036167	JX036272
S	466	571	*	*	*	*	*	GU124716	*
H	466	571	100.0	.	0	0	=	GU124716	GU124716
S	467	736	*	*	*	*	*	EU795058	*
H	467	736	100.0	.	0	0	=	EU795058	EU795058
S	468	645	*	*	*	*	*	AB627405	*
H	468	645	100.0	.	0	0	=	AB630329	AB627405
S	469	644	*	*	*	*	*	JN980147	*
H	469	644	100.0	.	0	0	=	JN980149	JN980147
H	60	646	100.0	+	0	0	13I639M7D	HQ026204	JQ004575
H	60	646	100.0	.	0	0	=HQ026204	HQ026204	JQ004575
S	470	647	*	*	*	*	*	JN204809	*
H	470	647	100.0	.	0	0	=	JN204809	JN204809
S	471	647	*	*	*	*	*	JN204807	*
H	471	647	100.0	.	0	0	=	JN204807	JN204807
S	472	661	*	*	*	*	*	GQ375356	*
H	472	661	100.0	.	0	0	=	GQ375356	GQ375356
S	473	641	*	*	*	*	*	EU715039	*
H	473	641	100.0	.	0	0	=	EU715039	EU715039
S	474	642	*	*	*	*	*	HQ026230	*
H	474	642	100.0	.	0	0	=	HQ026230	HQ026230
H	60	651	100.0	+	0	0	I651M	JQ004573	JQ004575
H	60	651	100.0	.	0	0	=JQ004573	JQ004573	JQ004575
S	475	656	*	*	*	*	*	JN848816	*
H	475	656	100.0	.	0	0	=	JN848816	JN848816
S	476	632	*	*	*	*	*	FJ170568	*
H	476	632	100.0	.	0	0	=	FJ170568	FJ170568
S	477	633	*	*	*	*	*	FJ170588	*
H	477	633	100.0	.	0	0	=	FJ170588	FJ170588
S	478	632	*	*	*	*	*	FJ170604	*
H	478	632	100.0	.	0	0	=	FJ170604	FJ170604
S	479	625	*	*	*	*	*	AJ007384	*
H	479	625	100.0	.	0	0	=	AJ007384	AJ007384
S	480	632	*	*	*	*	*	FJ170581	*
H	480	632	100.0	.	0	0	=	FJ170581	FJ170581
S	481	639	*	*	*	*	*	AY444759	*
H	481	639	100.0	.	0	0	=	AY444759	AY444759
S	482	648	*	*	*	*	*	JN204812	*
H	482	648	100.0	.	0	0	=	JN204812	JN204812
S	483	634	*	*	*	*	*	FJ170735	*
H	483	634	100.0	.	0	0	=	FJ170735	FJ170735
S	484	633	*	*	*	*	*	FJ170634	*
H	484	633	100.0	.	0	0	=	FJ170634	FJ170634
S	485	633	*	*	*	*	*	FJ170639	*
H	485	633	100.0	.	0	0	=	FJ170639	FJ170639
S	486	669	*	*	*	*	*	DQ086107	*
H	486	669	100.0	.	0	0	=	DQ086107	DQ086107
S	487	633	*	*	*	*	*	FJ170689	*
H	487	633	100.0	.	0	0	=	FJ170689	FJ170689
S	488	669	*	*	*	*	*	AY444752	*
H	488	669	100.0	.	0	0	=	AY444752	AY444752
S	489	635	*	*	*	*	*	FJ170734	*
H	489	635	100.0	.	0	0	=	FJ170734	FJ170734
S	490	668	*	*	*	*	*	AJ511363	*
H	490	668	100.0	.	0	0	=	AJ511363	AJ511363
S	491	671	*	*	*	*	*	GQ375357	*
H	491	671	100.0	.	0	0	=	GQ375357	GQ375357
S	492	671	*	*	*	*	*	GQ375358	*
H	492	671	100.0	.	0	0	=	GQ375358	GQ375358
S	493	671	*	*	*	*	*	GQ375327	*
H	493	671	100.0	.	0	0	=	GQ375327	GQ375327
S	494	670	*	*	*	*	*	GQ375341	*
H	494	670	100.0	.	0	0	=	GQ375341	GQ375341
S	495	633	*	*	*	*	*	FJ170679	*
H	495	633	100.0	.	0	0	=	FJ170679	FJ170679
H	436	640	100.0	+	0	0	48I640M22I	FM945344	AJ431575
H	436	640	100.0	.	0	0	=FM945344	FM945344	AJ431575
S	496	665	*	*	*	*	*	DQ086106	*
H	496	665	100.0	.	0	0	=	DQ086106	DQ086106
S	497	664	*	*	*	*	*	AB627371	*
H	497	664	100.0	.	0	0	=	AB630326	AB627371
S	498	661	*	*	*	*	*	JQ004582	*
H	498	661	100.0	.	0	0	=	JQ004582	JQ004582
S	499	662	*	*	*	*	*	AY444767	*
H	499	662	100.0	.	0	0	=	AY444767	AY444767
S	500	666	*	*	*	*	*	AJ431588	*
H	500	666	100.0	.	0	0	=	AJ431588	AJ431588
S	501	638	*	*	*	*	*	EU715043	*
H	501	638	100.0	.	0	0	=	EU715043	EU715043
S	502	640	*	*	*	*	*	AJ511365	*
H	502	640	100.0	.	0	0	=	AJ511365	AJ511365
S	503	665	*	*	*	*	*	JQ004637	*
H	503	665	100.0	.	0	0	=	JQ004637	JQ004637
S	504	665	*	*	*	*	*	JQ004629	*
H	504	665	100.0	.	0	0	=	JQ004629	JQ004629
S	505	595	*	*	*	*	*	DQ166581	*
H	505	595	100.0	.	0	0	=	DQ166581	DQ166581
S	506	572	*	*	*	*	*	AF389933	*
H	506	572	100.0	.	0	0	=	AF389933	AF389933
S	507	587	*	*	*	*	*	AF389927	*
H	507	587	100.0	.	0	0	=	AF389927	AF389927
S	508	590	*	*	*	*	*	AF389923	*
H	508	590	100.0	.	0	0	=	AF389923	AF389923
S	509	571	*	*	*	*	*	GU124710	*
H	509	571	100.0	.	0	0	=	GU124710	GU124710
S	510	622	*	*	*	*	*	AJ511358	*
H	510	622	100.0	.	0	0	=	AJ511358	AJ511358
S	511	550	*	*	*	*	*	FJ626727	*
H	511	550	100.0	.	0	0	=	FJ626727	FJ626727
S	512	571	*	*	*	*	*	GU124719	*
H	512	571	100.0	.	0	0	=	GU124719	GU124719
S	513	569	*	*	*	*	*	AF389932	*
H	513	569	100.0	.	0	0	=	AF389932	AF389932
S	514	504	*	*	*	*	*	EU683441	*
H	514	504	100.0	.	0	0	=	EU683441	EU683441
S	515	523	*	*	*	*	*	EU715052	*
H	515	523	100.0	.	0	0	=	EU715052	EU715052
S	516	489	*	*	*	*	*	EU683442	*
H	516	489	100.0	.	0	0	=	EU683442	EU683442
S	517	489	*	*	*	*	*	EU683444	*
H	517	489	100.0	.	0	0	=	EU683444	EU683444
S	518	571	*	*	*	*	*	GU124703	*
H	518	571	100.0	.	0	0	=	GU124703	GU124703
S	519	572	*	*	*	*	*	JQ314486	*
H	519	572	100.0	.	0	0	=	JQ314486	JQ314486
S	520	572	*	*	*	*	*	AF389922	*
H	520	572	100.0	.	0	0	=	AF389922	AF389922
S	521	572	*	*	*	*	*	JN243323	*
H	521	572	100.0	.	0	0	=	JN243323	JN243323
S	522	581	*	*	*	*	*	AF389936	*
H	522	581	100.0	.	0	0	=	AF389936	AF389936
S	523	633	*	*	*	*	*	JN204819	*
H	523	633	100.0	.	0	0	=	JN204819	JN204819
S	524	638	*	*	*	*	*	EU715041	*
H	524	638	100.0	.	0	0	=	EU715041	EU715041
S	525	633	*	*	*	*	*	JN204753	*
H	525	633	100.0	.	0	0	=	JN204753	JN204753
S	526	633	*	*	*	*	*	JN204834	*
H	526	633	100.0	.	0	0	=	JN204834	JN204834
S	527	638	*	*	*	*	*	AJ511361	*
H	527	638	100.0	.	0	0	=	AJ511361	AJ511361
S	528	641	*	*	*	*	*	HQ026219	*
H	528	641	100.0	.	0	0	=	HQ026219	HQ026219
S	529	644	*	*	*	*	*	JN204784	*
H	529	644	100.0	.	0	0	=	JN204780	JN204784
S	530	640	*	*	*	*	*	AY444757	*
H	530	640	100.0	.	0	0	=	AY444757	AY444757
S	531	641	*	*	*	*	*	AJ511359	*
H	531	641	100.0	.	0	0	=	AJ511359	AJ511359
S	532	631	*	*	*	*	*	FJ170687	*
H	532	631	100.0	.	0	0	=	FJ170687	FJ170687
S	533	632	*	*	*	*	*	EU715054	*
H	533	632	100.0	.	0	0	=	EU715054	EU715054
H	488	549	100.0	+	0	0	64I549M56I	EU551516	AY444752
H	488	549	100.0	.	0	0	=EU551516	EU551516	AY444752
S	534	507	*	*	*	*	*	JX474340	*
H	534	507	100.0	.	0	0	=	JX474340	JX474340
S	535	632	*	*	*	*	*	FJ170669	*
H	535	632	100.0	.	0	0	=	FJ170669	FJ170669
S	536	633	*	*	*	*	*	FJ170642	*
H	536	633	100.0	.	0	0	=	FJ170642	FJ170642
S	537	633	*	*	*	*	*	JN204759	*
H	537	633	100.0	.	0	0	=	JN204759	JN204759
H	95	632	100.0	+	0	0	50I632M	FJ170536	AF242460
H	95	632	100.0	.	0	0	=FJ170536	FJ170536	AF242460
H	93	256	100.0	+	0	0	53I256M336I	KC740607	KF907518
H	93	256	100.0	.	0	0	=KC740607	KC740606	KF907518
S	538	574	*	*	*	*	*	EU717915	*
H	538	574	100.0	.	0	0	=	EU717915	EU717915
S	539	634	*	*	*	*	*	FJ170747	*
H	539	634	100.0	.	0	0	=	FJ170747	FJ170747
H	27	719	100.0	+	0	0	2I719M	KJ754275	KJ754286
H	27	719	100.0	.	0	0	=KJ754275	KJ754284	KJ754286
S	540	637	*	*	*	*	*	HQ026223	*
H	540	637	100.0	.	0	0	=	HQ026223	HQ026223
S	541	710	*	*	*	*	*	AJ315855	*
H	541	710	100.0	.	0	0	=	AJ315855	AJ315855
H	216	720	100.0	+	0	0	I720M	KJ754256	KJ754273
H	216	720	100.0	.	0	0	=KJ754256	KJ754267	KJ754273
S	542	633	*	*	*	*	*	FJ170699	*
H	542	633	100.0	.	0	0	=	FJ170699	FJ170699
S	543	633	*	*	*	*	*	FJ170507	*
H	543	633	100.0	.	0	0	=	FJ170507	FJ170507
H	27	720	100.0	+	0	0	I720M	KJ754290	KJ754286
H	27	665	100.0	.	0	0	=KJ754290	AY842264	KJ754286
S	544	633	*	*	*	*	*	FJ170700	*
H	544	633	100.0	.	0	0	=	FJ170700	FJ170700
S	545	687	*	*	*	*	*	DQ166599	*
H	545	687	100.0	.	0	0	=	DQ166599	DQ166599
S	546	687	*	*	*	*	*	DQ166618	*
H	546	687	100.0	.	0	0	=	DQ166618	DQ166618
S	547	679	*	*	*	*	*	HQ667316	*
H	547	679	100.0	.	0	0	=	HQ667316	HQ667316
S	548	682	*	*	*	*	*	AF242463	*
H	548	682	100.0	.	0	0	=	AF242463	AF242463
S	549	644	*	*	*	*	*	JN980144	*
H	549	644	100.0	.	0	0	=	JN980143	JN980144
S	550	642	*	*	*	*	*	HQ026221	*
H	550	642	100.0	.	0	0	=	HQ026221	HQ026221
S	551	642	*	*	*	*	*	AJ511355	*
H	551	642	100.0	.	0	0	=	AJ511355	AJ511355
S	552	692	*	*	*	*	*	DQ166592	*
H	552	692	100.0	.	0	0	=	DQ166592	DQ166592
S	553	693	*	*	*	*	*	AJ293777	*
H	553	693	100.0	.	0	0	=	AJ293777	AJ293777
H	417	605	100.0	+	0	0	21I605M70I	EU795071	AJ293771
H	417	605	100.0	.	0	0	=EU795071	EU795071	AJ293771
S	554	603	*	*	*	*	*	KF907558	*
H	554	603	100.0	.	0	0	=	KF907556	KF907558
S	555	1054	*	*	*	*	*	EF457767	*
H	555	1054	100.0	.	0	0	=	EF457767	EF457767
S	556	1163	*	*	*	*	*	EF457770	*
H	556	1163	100.0	.	0	0	=	EF457770	EF457770
S	557	1642	*	*	*	*	*	AM159211	*
H	557	1642	100.0	.	0	0	=	AM159211	AM159211
S	558	576	*	*	*	*	*	EU717914	*
H	558	576	100.0	.	0	0	=	EU717914	EU717914
S	559	467	*	*	*	*	*	FJ406574	*
H	559	467	100.0	.	0	0	=	FJ406575	FJ406574
S	560	1701	*	*	*	*	*	AM159214	*
H	560	1701	100.0	.	0	0	=	AM159214	AM159214
S	561	577	*	*	*	*	*	EU717913	*
H	561	577	100.0	.	0	0	=	EU717913	EU717913
S	562	747	*	*	*	*	*	AY804018	*
H	562	747	100.0	.	0	0	=	AY804018	AY804018
S	563	633	*	*	*	*	*	AJ511364	*
H	563	633	100.0	.	0	0	=	AJ511364	AJ511364
S	564	633	*	*	*	*	*	FJ170663	*
H	564	633	100.0	.	0	0	=	FJ170663	FJ170663
S	565	747	*	*	*	*	*	DQ166582	*
H	565	747	100.0	.	0	0	=	DQ166582	DQ166582
S	566	748	*	*	*	*	*	AY804020	*
H	566	748	100.0	.	0	0	=	AY804020	AY804020
S	567	632	*	*	*	*	*	FJ170672	*
H	567	632	100.0	.	0	0	=	FJ170672	FJ170672
S	568	627	*	*	*	*	*	FJ170583	*
H	568	627	100.0	.	0	0	=	FJ170583	FJ170583
S	569	633	*	*	*	*	*	FJ170560	*
H	569	633	100.0	.	0	0	=	FJ170560	FJ170560
S	570	761	*	*	*	*	*	KJ754300	*
H	570	742	100.0	.	0	0	=	KJ754299	KJ754300
S	571	899	*	*	*	*	*	FJ792802	*
H	571	899	100.0	.	0	0	=	FJ792802	FJ792802
S	572	712	*	*	*	*	*	AJ431580	*
S	573	712	*	*	*	*	*	AY928201	*
S	574	986	*	*	*	*	*	AM159208	*
H	404	666	100.0	+	0	0	8I666M	EU551483	EU551477
S	575	718	*	*	*	*	*	KJ754235	*
S	576	666	*	*	*	*	*	AB177829	*
S	577	718	*	*	*	*	*	DQ166594	*
S	578	716	*	*	*	*	*	KJ754203	*
S	579	666	*	*	*	*	*	AB177822	*
S	580	703	*	*	*	*	*	AM920667	*
S	581	761	*	*	*	*	*	AJ969610	*
S	582	702	*	*	*	*	*	JQ359769	*
S	583	667	*	*	*	*	*	KJ754330	*
S	584	666	*	*	*	*	*	AB177832	*
S	585	710	*	*	*	*	*	KJ576689	*
S	586	710	*	*	*	*	*	AJ293792	*
H	24	708	100.0	+	0	0	2I667M41D	KJ754238	JF831921
S	587	710	*	*	*	*	*	KJ576661	*
S	588	720	*	*	*	*	*	KJ754244	*
S	589	1130	*	*	*	*	*	EF457762	*
S	590	725	*	*	*	*	*	KJ576709	*
S	591	661	*	*	*	*	*	JQ004566	*
S	592	1143	*	*	*	*	*	AJ969528	*
S	593	734	*	*	*	*	*	JQ993786	*
H	167	661	100.0	+	0	0	16D645M15I	JQ004551	HQ026217
S	594	738	*	*	*	*	*	JX036211	*
H	57	758	100.0	+	0	0	41D669M48D	AJ969602	JF831911
S	595	738	*	*	*	*	*	JX036246	*
S	596	633	*	*	*	*	*	KF907542	*
S	597	1167	*	*	*	*	*	AJ249572	*
S	598	664	*	*	*	*	*	AB177819	*
S	599	666	*	*	*	*	*	AB177817	*
S	600	666	*	*	*	*	*	KJ754246	*
S	601	721	*	*	*	*	*	AJ969585	*
S	602	721	*	*	*	*	*	KJ754271	*
S	603	762	*	*	*	*	*	AY703905	*
S	604	751	*	*	*	*	*	KJ576705	*
S	605	1151	*	*	*	*	*	AJ249566	*
S	606	644	*	*	*	*	*	JN204744	*
H	44	611	100.0	+	0	0	18I611M14I	KF907551	KF907509
S	607	644	*	*	*	*	*	JN204727	*
S	608	644	*	*	*	*	*	JN204818	*
S	609	622	*	*	*	*	*	KJ027699	*
S	610	682	*	*	*	*	*	EU416214	*
S	611	644	*	*	*	*	*	JN980148	*
S	612	644	*	*	*	*	*	JN980150	*
S	613	1738	*	*	*	*	*	AJ969546	*
S	614	606	*	*	*	*	*	KJ754223	*
S	615	751	*	*	*	*	*	AJ969611	*
S	616	1816	*	*	*	*	*	AJ969577	*
S	617	649	*	*	*	*	*	FJ705175	*
S	618	598	*	*	*	*	*	EU717922	*
S	619	673	*	*	*	*	*	KJ576655	*
S	620	645	*	*	*	*	*	JN204814	*
H	275	644	100.0	+	0	0	8D636M2I	HQ026200	HQ026209
S	621	1164	*	*	*	*	*	AJ249573	*
S	622	675	*	*	*	*	*	AY842265	*
S	623	643	*	*	*	*	*	JN204844	*
S	624	640	*	*	*	*	*	HQ026197	*
S	625	667	*	*	*	*	*	AB177820	*
S	626	668	*	*	*	*	*	AB177830	*
S	627	668	*	*	*	*	*	AB627408	*
S	628	667	*	*	*	*	*	AB177825	*
S	629	635	*	*	*	*	*	EU551481	*
S	630	699	*	*	*	*	*	HM064495	*
S	631	1213	*	*	*	*	*	AJ969581	*
S	632	635	*	*	*	*	*	EU551475	*
S	633	760	*	*	*	*	*	AY703902	*
S	634	693	*	*	*	*	*	AJ293791	*
S	635	627	*	*	*	*	*	KJ754251	*
S	636	671	*	*	*	*	*	GQ375342	*
H	635	624	100.0	+	0	0	3I624M	KJ754248	KJ754251
S	637	754	*	*	*	*	*	KJ489092	*
S	638	669	*	*	*	*	*	KJ754309	*
S	639	632	*	*	*	*	*	EU551504	*
S	640	670	*	*	*	*	*	HQ026179	*
S	641	632	*	*	*	*	*	EU551495	*
S	642	1633	*	*	*	*	*	AM159216	*
S	643	557	*	*	*	*	*	EU551509	*
S	644	563	*	*	*	*	*	EU551508	*
S	645	1504	*	*	*	*	*	AM159205	*
S	646	554	*	*	*	*	*	EU551514	*
H	31	539	100.0	+	0	0	21I533M6D	EF523354	GU252184
S	647	792	*	*	*	*	*	AJ969604	*
S	648	649	*	*	*	*	*	FJ705187	*
S	649	3213	*	*	*	*	*	AJ969509	*
S	650	566	*	*	*	*	*	AF389916	*
S	651	1188	*	*	*	*	*	AJ249564	*
S	652	649	*	*	*	*	*	FJ705188	*
S	653	1168	*	*	*	*	*	KJ576708	*
S	654	1175	*	*	*	*	*	KJ576713	*
S	655	1192	*	*	*	*	*	Z68704	*
S	656	1225	*	*	*	*	*	AJ969580	*
S	657	568	*	*	*	*	*	KF026256	*
S	658	1208	*	*	*	*	*	AJ969552	*
S	659	1212	*	*	*	*	*	AJ969518	*
S	660	429	*	*	*	*	*	KJ623946	*
S	661	480	*	*	*	*	*	KJ754211	*
S	662	428	*	*	*	*	*	KJ623949	*
S	663	428	*	*	*	*	*	KJ623950	*
S	664	445	*	*	*	*	*	EU551515	*
S	665	429	*	*	*	*	*	KJ623948	*
S	666	429	*	*	*	*	*	KJ623940	*
S	667	430	*	*	*	*	*	KJ623936	*
S	668	497	*	*	*	*	*	EU551488	*
H	57	759	100.0	+	0	0	41D669M49D	AJ969601	JF831911
S	669	648	*	*	*	*	*	HQ026182	*
S	670	645	*	*	*	*	*	KF907528	*
S	671	531	*	*	*	*	*	EU551510	*
H	546	521	100.0	+	0	0	97I521M69I	EU551512	DQ166618
S	672	788	*	*	*	*	*	DQ166587	*
S	673	761	*	*	*	*	*	AJ293795	*
S	674	256	*	*	*	*	*	KC740594	*
S	675	775	*	*	*	*	*	DQ166588	*
S	676	646	*	*	*	*	*	JN204755	*
S	677	1161	*	*	*	*	*	AJ249481	*
S	678	811	*	*	*	*	*	AJ969537	*
S	679	622	*	*	*	*	*	FJ626724	*
S	680	656	*	*	*	*	*	EU416220	*
S	681	848	*	*	*	*	*	DQ133502	*
H	167	653	100.0	+	0	0	I653M6I	HQ026215	HQ026217
S	682	639	*	*	*	*	*	AJ007385	*
S	683	642	*	*	*	*	*	DQ086109	*
S	684	617	*	*	*	*	*	KJ027697	*
S	685	802	*	*	*	*	*	AY804023	*
S	686	784	*	*	*	*	*	AY928199	*
S	687	1092	*	*	*	*	*	EF457761	*
S	688	991	*	*	*	*	*	AJ969557	*
S	689	631	*	*	*	*	*	EU551491	*
S	690	765	*	*	*	*	*	DQ166602	*
S	691	747	*	*	*	*	*	KJ754302	*
H	38	768	100.0	+	0	0	108I740M28D	DQ166604	DQ133489
H	275	656	100.0	+	0	0	42D614M24I	HQ026205	HQ026209
S	692	752	*	*	*	*	*	KJ576706	*
S	693	765	*	*	*	*	*	AJ969587	*
S	694	849	*	*	*	*	*	AY703898	*
H	38	855	100.0	+	0	0	65I783M72D	FJ792801	DQ133489
S	695	649	*	*	*	*	*	FJ705199	*
S	696	649	*	*	*	*	*	FJ705185	*
S	697	644	*	*	*	*	*	AY842262	*
S	698	838	*	*	*	*	*	DQ133474	*
H	121	1157	100.0	+	0	0	53D1104M19I	KJ599552	EF457764
S	699	801	*	*	*	*	*	AY804022	*
H	693	1044	100.0	+	0	0	74I691M353D	AJ969608	AJ969587
S	700	573	*	*	*	*	*	KF556650	*
S	701	651	*	*	*	*	*	FJ705191	*
S	702	609	*	*	*	*	*	KJ754206	*
S	703	835	*	*	*	*	*	GU339210	*
S	704	652	*	*	*	*	*	EU551519	*
S	705	602	*	*	*	*	*	KF907563	*
S	706	848	*	*	*	*	*	AY703900	*
H	56	595	100.0	+	0	0	34I595M6I	KJ413049	EU551499
S	707	759	*	*	*	*	*	AJ969593	*
S	708	600	*	*	*	*	*	EU717919	*
