S	0	664	*	*	*	*	*	JQ004531	*
S	479	632	*	*	*	*	*	FJ170604	*
H	479	632	100.0	.	0	0	=	FJ170604	FJ170604
S	480	632	*	*	*	*	*	FJ170568	*
H	480	632	100.0	.	0	0	=	FJ170568	FJ170568
S	481	632	*	*	*	*	*	FJ170581	*
H	481	632	100.0	.	0	0	=	FJ170581	FJ170581
S	482	625	*	*	*	*	*	EU715047	*
H	482	625	100.0	.	0	0	=	EU715047	EU715047
S	483	625	*	*	*	*	*	AJ007384	*
H	483	625	100.0	.	0	0	=	AJ007384	AJ007384
S	484	634	*	*	*	*	*	FJ170735	*
H	484	634	100.0	.	0	0	=	FJ170735	FJ170735
S	485	639	*	*	*	*	*	AY444759	*
H	485	639	100.0	.	0	0	=	AY444759	AY444759
S	486	633	*	*	*	*	*	FJ170634	*
H	486	633	100.0	.	0	0	=	FJ170634	FJ170634
S	487	633	*	*	*	*	*	FJ170588	*
H	487	633	100.0	.	0	0	=	FJ170588	FJ170588
S	488	633	*	*	*	*	*	FJ170639	*
H	488	633	100.0	.	0	0	=	FJ170639	FJ170639
S	489	669	*	*	*	*	*	DQ086107	*
H	489	669	100.0	.	0	0	=	DQ086107	DQ086107
S	490	670	*	*	*	*	*	GQ375341	*
H	490	670	100.0	.	0	0	=	GQ375341	GQ375341
S	491	669	*	*	*	*	*	AY444752	*
H	491	669	100.0	.	0	0	=	AY444752	AY444752
S	492	635	*	*	*	*	*	FJ170734	*
H	492	635	100.0	.	0	0	=	FJ170734	FJ170734
S	493	668	*	*	*	*	*	AJ511363	*
H	493	668	100.0	.	0	0	=	AJ511363	AJ511363
S	494	671	*	*	*	*	*	GQ375358	*
H	494	671	100.0	.	0	0	=	GQ375358	GQ375358
S	495	671	*	*	*	*	*	GQ375357	*
H	495	671	100.0	.	0	0	=	GQ375357	GQ375357
S	496	633	*	*	*	*	*	JN204836	*
H	496	633	100.0	.	0	0	=	JN204836	JN204836
S	497	671	*	*	*	*	*	GQ375365	*
H	497	671	100.0	.	0	0	=	GQ375365	GQ375365
S	498	671	*	*	*	*	*	GQ375354	*
H	498	671	100.0	.	0	0	=	GQ375354	GQ375354
S	499	665	*	*	*	*	*	DQ086106	*
H	499	665	100.0	.	0	0	=	DQ086106	DQ086106
S	500	665	*	*	*	*	*	JQ004629	*
H	500	665	100.0	.	0	0	=	JQ004629	JQ004629
S	501	641	*	*	*	*	*	EU715039	*
H	501	641	100.0	.	0	0	=	EU715039	EU715039
S	502	661	*	*	*	*	*	GQ375356	*
H	502	661	100.0	.	0	0	=	GQ375356	GQ375356
S	503	662	*	*	*	*	*	AY444767	*
H	503	662	100.0	.	0	0	=	AY444767	AY444767
S	504	666	*	*	*	*	*	AJ431588	*
H	504	666	100.0	.	0	0	=	AJ431588	AJ431588
S	505	638	*	*	*	*	*	EU715043	*
H	505	638	100.0	.	0	0	=	EU715043	EU715043
H	465	640	100.0	+	0	0	48I640M22I	FM945344	AJ431575
H	465	640	100.0	.	0	0	=FM945344	FM945344	AJ431575
S	506	665	*	*	*	*	*	JQ004637	*
H	506	665	100.0	.	0	0	=	JQ004637	JQ004637
S	507	640	*	*	*	*	*	AJ511365	*
H	507	640	100.0	.	0	0	=	AJ511365	AJ511365
S	508	572	*	*	*	*	*	AF389922	*
H	508	572	100.0	.	0	0	=	AF389922	AF389922
S	509	572	*	*	*	*	*	AF389933	*
H	509	572	100.0	.	0	0	=	AF389933	AF389933
S	510	633	*	*	*	*	*	AJ511364	*
H	510	633	100.0	.	0	0	=	AJ511364	AJ511364
S	511	572	*	*	*	*	*	JQ314486	*
H	511	572	100.0	.	0	0	=	JQ314486	JQ314486
H	23	720	100.0	+	0	0	I720M	KJ754290	KJ754286
H	23	665	100.0	.	0	0	=KJ754290	AY842264	KJ754286
H	221	720	100.0	+	0	0	I720M	KJ754267	KJ754273
H	221	720	100.0	.	0	0	=KJ754267	KJ754256	KJ754273
H	471	251	100.0	+	0	0	214I251M179I	JF414630	JN980147
H	471	251	100.0	.	0	0	=JF414630	JF414632	JN980147
S	512	633	*	*	*	*	*	FJ170699	*
H	512	633	100.0	.	0	0	=	FJ170699	FJ170699
S	513	644	*	*	*	*	*	JN204780	*
H	513	644	100.0	.	0	0	=	JN204784	JN204780
S	514	747	*	*	*	*	*	DQ166582	*
H	514	747	100.0	.	0	0	=	DQ166582	DQ166582
S	515	571	*	*	*	*	*	GU124719	*
H	515	571	100.0	.	0	0	=	GU124719	GU124719
S	516	633	*	*	*	*	*	FJ170663	*
H	516	633	100.0	.	0	0	=	FJ170663	FJ170663
S	517	571	*	*	*	*	*	GU124710	*
H	517	571	100.0	.	0	0	=	GU124710	GU124710
S	518	1054	*	*	*	*	*	EF457767	*
H	518	1054	100.0	.	0	0	=	EF457767	EF457767
S	519	587	*	*	*	*	*	AF389927	*
H	519	587	100.0	.	0	0	=	AF389927	AF389927
S	520	637	*	*	*	*	*	HQ026223	*
H	520	637	100.0	.	0	0	=	HQ026223	HQ026223
S	521	576	*	*	*	*	*	EU717914	*
H	521	576	100.0	.	0	0	=	EU717914	EU717914
S	522	574	*	*	*	*	*	EU717915	*
H	522	574	100.0	.	0	0	=	EU717915	EU717915
S	523	710	*	*	*	*	*	AJ315855	*
H	523	710	100.0	.	0	0	=	AJ315855	AJ315855
S	524	634	*	*	*	*	*	FJ170747	*
H	524	634	100.0	.	0	0	=	FJ170747	FJ170747
S	525	644	*	*	*	*	*	JN980140	*
H	525	644	100.0	.	0	0	=	JN980139	JN980140
S	526	590	*	*	*	*	*	AF389923	*
H	526	590	100.0	.	0	0	=	AF389923	AF389923
S	527	595	*	*	*	*	*	DQ166581	*
H	527	595	100.0	.	0	0	=	DQ166581	DQ166581
H	23	719	100.0	+	0	0	2I719M	KJ754275	KJ754286
H	23	719	100.0	.	0	0	=KJ754275	KJ754284	KJ754286
S	528	627	*	*	*	*	*	FJ170583	*
H	528	627	100.0	.	0	0	=	FJ170583	FJ170583
S	529	632	*	*	*	*	*	FJ170672	*
H	529	632	100.0	.	0	0	=	FJ170672	FJ170672
S	530	633	*	*	*	*	*	JN204834	*
H	530	633	100.0	.	0	0	=	JN204834	JN204834
S	531	622	*	*	*	*	*	AJ511358	*
H	531	622	100.0	.	0	0	=	AJ511358	AJ511358
S	532	507	*	*	*	*	*	JX474340	*
H	532	507	100.0	.	0	0	=	JX474340	JX474340
S	533	761	*	*	*	*	*	KJ754300	*
H	533	742	100.0	.	0	0	=	KJ754299	KJ754300
S	534	633	*	*	*	*	*	FJ170507	*
H	534	633	100.0	.	0	0	=	FJ170507	FJ170507
S	535	633	*	*	*	*	*	JN204819	*
H	535	633	100.0	.	0	0	=	JN204819	JN204819
H	127	632	100.0	+	0	0	50I632M	FJ170536	AF242460
H	127	632	100.0	.	0	0	=FJ170536	FJ170536	AF242460
S	536	631	*	*	*	*	*	FJ170687	*
H	536	631	100.0	.	0	0	=	FJ170687	FJ170687
H	491	549	100.0	+	0	0	64I549M56I	EU551516	AY444752
H	491	549	100.0	.	0	0	=EU551516	EU551516	AY444752
S	537	550	*	*	*	*	*	FJ626727	*
H	537	550	100.0	.	0	0	=	FJ626727	FJ626727
S	538	632	*	*	*	*	*	EU715054	*
H	538	632	100.0	.	0	0	=	EU715054	EU715054
S	539	569	*	*	*	*	*	AF389932	*
H	539	569	100.0	.	0	0	=	AF389932	AF389932
S	540	632	*	*	*	*	*	FJ170669	*
H	540	632	100.0	.	0	0	=	FJ170669	FJ170669
S	541	640	*	*	*	*	*	AY444757	*
H	541	640	100.0	.	0	0	=	AY444757	AY444757
S	542	638	*	*	*	*	*	AJ511361	*
H	542	638	100.0	.	0	0	=	AJ511361	AJ511361
S	543	638	*	*	*	*	*	EU715041	*
H	543	638	100.0	.	0	0	=	EU715041	EU715041
S	544	641	*	*	*	*	*	HQ026219	*
H	544	641	100.0	.	0	0	=	HQ026219	HQ026219
S	545	747	*	*	*	*	*	AY804018	*
H	545	747	100.0	.	0	0	=	AY804018	AY804018
S	546	641	*	*	*	*	*	AJ511359	*
H	546	641	100.0	.	0	0	=	AJ511359	AJ511359
S	547	633	*	*	*	*	*	FJ170642	*
H	547	633	100.0	.	0	0	=	FJ170642	FJ170642
S	548	633	*	*	*	*	*	JN204759	*
H	548	633	100.0	.	0	0	=	JN204759	JN204759
H	80	256	100.0	+	0	0	53I256M336I	KC740607	KF907517
H	80	256	100.0	.	0	0	=KC740607	KC740606	KF907517
S	549	633	*	*	*	*	*	FJ170560	*
H	549	633	100.0	.	0	0	=	FJ170560	FJ170560
S	550	633	*	*	*	*	*	JN204753	*
H	550	633	100.0	.	0	0	=	JN204753	JN204753
S	551	633	*	*	*	*	*	FJ170700	*
H	551	633	100.0	.	0	0	=	FJ170700	FJ170700
S	552	748	*	*	*	*	*	AY804020	*
H	552	748	100.0	.	0	0	=	AY804020	AY804020
S	553	581	*	*	*	*	*	AF389936	*
H	553	581	100.0	.	0	0	=	AF389936	AF389936
S	554	647	*	*	*	*	*	KF907539	*
H	554	647	100.0	.	0	0	=	KF907538	KF907539
S	555	504	*	*	*	*	*	EU683441	*
H	555	504	100.0	.	0	0	=	EU683441	EU683441
H	421	605	100.0	+	0	0	21I605M70I	EU795071	AJ293771
H	421	605	100.0	.	0	0	=EU795071	EU795071	AJ293771
S	556	644	*	*	*	*	*	JN980144	*
H	556	644	100.0	.	0	0	=	JN980143	JN980144
S	557	1163	*	*	*	*	*	EF457770	*
H	557	1163	100.0	.	0	0	=	EF457770	EF457770
S	558	687	*	*	*	*	*	DQ166618	*
H	558	687	100.0	.	0	0	=	DQ166618	DQ166618
S	559	687	*	*	*	*	*	DQ166599	*
H	559	687	100.0	.	0	0	=	DQ166599	DQ166599
S	560	523	*	*	*	*	*	EU715052	*
H	560	523	100.0	.	0	0	=	EU715052	EU715052
S	561	577	*	*	*	*	*	EU717913	*
H	561	577	100.0	.	0	0	=	EU717913	EU717913
S	562	693	*	*	*	*	*	AJ293777	*
H	562	693	100.0	.	0	0	=	AJ293777	AJ293777
S	563	1642	*	*	*	*	*	AM159211	*
H	563	1642	100.0	.	0	0	=	AM159211	AM159211
S	564	1701	*	*	*	*	*	AM159214	*
H	564	1701	100.0	.	0	0	=	AM159214	AM159214
S	565	603	*	*	*	*	*	KF907556	*
H	565	603	100.0	.	0	0	=	KF907558	KF907556
S	566	489	*	*	*	*	*	EU683444	*
H	566	489	100.0	.	0	0	=	EU683444	EU683444
S	567	489	*	*	*	*	*	EU683442	*
H	567	489	100.0	.	0	0	=	EU683442	EU683442
S	568	692	*	*	*	*	*	DQ166592	*
H	568	692	100.0	.	0	0	=	DQ166592	DQ166592
S	569	571	*	*	*	*	*	GU124703	*
H	569	571	100.0	.	0	0	=	GU124703	GU124703
S	570	642	*	*	*	*	*	AJ511355	*
H	570	642	100.0	.	0	0	=	AJ511355	AJ511355
S	571	642	*	*	*	*	*	HQ026221	*
H	571	642	100.0	.	0	0	=	HQ026221	HQ026221
S	572	572	*	*	*	*	*	JN243323	*
H	572	572	100.0	.	0	0	=	JN243323	JN243323
S	573	467	*	*	*	*	*	FJ406574	*
H	573	467	100.0	.	0	0	=	FJ406575	FJ406574
S	574	710	*	*	*	*	*	AJ293792	*
H	559	580	100.0	+	0	0	50I580M57I	KF026232	DQ166599
S	575	667	*	*	*	*	*	AB177820	*
S	576	667	*	*	*	*	*	AB177825	*
H	253	669	100.0	+	0	0	631I669M379I	JF831909	AJ970889
S	577	666	*	*	*	*	*	AB177822	*
S	578	597	*	*	*	*	*	EU717930	*
S	579	649	*	*	*	*	*	FJ705205	*
S	580	669	*	*	*	*	*	AY842270	*
S	581	666	*	*	*	*	*	AB177829	*
S	582	669	*	*	*	*	*	JF831920	*
S	583	582	*	*	*	*	*	KF026250	*
S	584	670	*	*	*	*	*	EU551486	*
S	585	670	*	*	*	*	*	KF026223	*
S	586	670	*	*	*	*	*	KF026241	*
S	587	666	*	*	*	*	*	AB177817	*
S	588	577	*	*	*	*	*	AJ969567	*
S	589	708	*	*	*	*	*	KJ754238	*
S	590	635	*	*	*	*	*	EU551481	*
S	591	632	*	*	*	*	*	EU551504	*
S	592	710	*	*	*	*	*	KJ576689	*
S	593	671	*	*	*	*	*	GQ375348	*
S	594	667	*	*	*	*	*	KJ754330	*
S	595	635	*	*	*	*	*	EU551475	*
H	45	611	100.0	+	0	0	18I611M14I	KF907551	KF907512
S	596	644	*	*	*	*	*	JN204744	*
H	61	622	100.0	+	0	0	57D565M51I	KJ027699	KJ027691
S	597	682	*	*	*	*	*	EU416214	*
S	598	644	*	*	*	*	*	JN980150	*
S	599	644	*	*	*	*	*	JN204818	*
S	600	644	*	*	*	*	*	JN980148	*
S	601	699	*	*	*	*	*	HM064495	*
S	602	671	*	*	*	*	*	GQ375342	*
S	603	627	*	*	*	*	*	KJ754251	*
S	604	693	*	*	*	*	*	AJ293791	*
H	603	624	100.0	+	0	0	3I624M	KJ754248	KJ754251
H	279	644	100.0	+	0	0	8D636M2I	HQ026200	HQ026209
S	605	644	*	*	*	*	*	JN204727	*
S	606	643	*	*	*	*	*	JN204844	*
S	607	702	*	*	*	*	*	JQ359769	*
S	608	649	*	*	*	*	*	FJ705201	*
H	589	675	100.0	+	0	0	I675M32I	AY842265	KJ754238
S	609	598	*	*	*	*	*	EU717922	*
S	610	673	*	*	*	*	*	KJ576655	*
S	611	649	*	*	*	*	*	FJ705204	*
S	612	668	*	*	*	*	*	AB627408	*
S	613	649	*	*	*	*	*	FJ705206	*
S	614	640	*	*	*	*	*	HQ026197	*
S	615	632	*	*	*	*	*	EU551495	*
S	616	670	*	*	*	*	*	HQ026179	*
S	617	645	*	*	*	*	*	JN204814	*
S	618	669	*	*	*	*	*	KJ754309	*
S	619	668	*	*	*	*	*	AB177830	*
S	620	606	*	*	*	*	*	KJ754223	*
S	621	703	*	*	*	*	*	AM920667	*
S	622	1212	*	*	*	*	*	AJ969518	*
S	623	1225	*	*	*	*	*	AJ969580	*
S	624	1208	*	*	*	*	*	AJ969552	*
S	625	1188	*	*	*	*	*	AJ249564	*
S	626	1192	*	*	*	*	*	Z68704	*
S	627	566	*	*	*	*	*	AF389916	*
S	628	563	*	*	*	*	*	EU551508	*
S	629	1633	*	*	*	*	*	AM159216	*
S	630	568	*	*	*	*	*	KF026256	*
S	631	1504	*	*	*	*	*	AM159205	*
S	632	1175	*	*	*	*	*	KJ576713	*
H	92	1157	100.0	+	0	0	53D1104M19I	KJ599552	EF457764
S	633	649	*	*	*	*	*	FJ705199	*
S	634	573	*	*	*	*	*	KF556650	*
S	635	1044	*	*	*	*	*	AJ969608	*
H	54	595	100.0	+	0	0	34I595M6I	KJ413049	EU551499
S	636	649	*	*	*	*	*	FJ705185	*
S	637	1168	*	*	*	*	*	KJ576708	*
S	638	644	*	*	*	*	*	AY842262	*
S	639	649	*	*	*	*	*	FJ705188	*
S	640	1161	*	*	*	*	*	AJ249481	*
S	641	430	*	*	*	*	*	KJ623936	*
S	642	497	*	*	*	*	*	EU551488	*
S	643	429	*	*	*	*	*	KJ623946	*
S	644	648	*	*	*	*	*	HQ026182	*
S	645	646	*	*	*	*	*	JN204755	*
S	646	429	*	*	*	*	*	KJ623940	*
S	647	533	*	*	*	*	*	EU551537	*
H	559	429	100.0	+	0	0	187I429M71I	KJ623948	DQ166599
S	648	480	*	*	*	*	*	KJ754211	*
S	649	445	*	*	*	*	*	EU551515	*
H	559	521	100.0	+	0	0	101I521M65I	EU551512	DQ166599
H	24	539	100.0	+	0	0	21I533M6D	EF523354	GU252183
S	650	256	*	*	*	*	*	KC740594	*
S	651	3213	*	*	*	*	*	AJ969509	*
S	652	557	*	*	*	*	*	EU551509	*
S	653	554	*	*	*	*	*	EU551514	*
S	654	645	*	*	*	*	*	KF907528	*
S	655	531	*	*	*	*	*	EU551510	*
S	656	428	*	*	*	*	*	KJ623950	*
S	657	649	*	*	*	*	*	FJ705187	*
S	658	428	*	*	*	*	*	KJ623949	*
S	659	725	*	*	*	*	*	KJ576709	*
S	660	734	*	*	*	*	*	JQ993786	*
S	661	664	*	*	*	*	*	AB177819	*
S	662	721	*	*	*	*	*	KJ754271	*
H	404	666	100.0	+	0	0	8I666M	EU551483	EU551477
S	663	738	*	*	*	*	*	JX036211	*
S	664	738	*	*	*	*	*	JX036246	*
S	665	631	*	*	*	*	*	EU551491	*
S	666	661	*	*	*	*	*	JQ004566	*
H	87	661	100.0	+	0	0	16D645M15I	JQ004551	HQ026217
S	667	721	*	*	*	*	*	AJ969585	*
S	668	712	*	*	*	*	*	AY928201	*
S	669	716	*	*	*	*	*	KJ754203	*
S	670	712	*	*	*	*	*	AJ431580	*
S	671	710	*	*	*	*	*	KJ576661	*
S	672	633	*	*	*	*	*	KF907542	*
S	673	666	*	*	*	*	*	AB177832	*
S	674	666	*	*	*	*	*	KJ754246	*
S	675	720	*	*	*	*	*	KJ754244	*
S	676	718	*	*	*	*	*	KJ754235	*
S	677	718	*	*	*	*	*	DQ166594	*
H	32	855	100.0	+	0	0	65I783M72D	FJ792801	DQ133493
S	678	639	*	*	*	*	*	AJ007385	*
S	679	652	*	*	*	*	*	EU551519	*
S	680	849	*	*	*	*	*	AY703898	*
H	87	653	100.0	+	0	0	I653M6I	HQ026215	HQ026217
S	681	651	*	*	*	*	*	FJ705191	*
S	682	600	*	*	*	*	*	EU717919	*
S	683	602	*	*	*	*	*	KF907563	*
S	684	642	*	*	*	*	*	DQ086109	*
S	685	609	*	*	*	*	*	KJ754206	*
S	686	617	*	*	*	*	*	KJ027697	*
H	635	765	100.0	+	0	0	74D691M353I	AJ969587	AJ969608
H	32	768	100.0	+	0	0	108I740M28D	DQ166604	DQ133493
S	687	752	*	*	*	*	*	KJ576706	*
H	279	656	100.0	+	0	0	42D614M24I	HQ026205	HQ026209
S	688	747	*	*	*	*	*	KJ754302	*
S	689	622	*	*	*	*	*	FJ626724	*
S	690	848	*	*	*	*	*	AY703900	*
S	691	835	*	*	*	*	*	GU339210	*
S	692	784	*	*	*	*	*	AY928199	*
S	693	656	*	*	*	*	*	EU416220	*
S	694	668	*	*	*	*	*	AB627421	*
H	669	715	100.0	+	0	0	I715M	KJ754204	KJ754203
S	695	710	*	*	*	*	*	KJ576658	*
S	696	1965	*	*	*	*	*	AM159210	*
S	697	735	*	*	*	*	*	JQ993785	*
S	698	720	*	*	*	*	*	AJ969589	*
S	699	597	*	*	*	*	*	EU717923	*
S	700	734	*	*	*	*	*	JQ993761	*
S	701	596	*	*	*	*	*	EU717911	*
S	702	710	*	*	*	*	*	KJ576651	*
S	703	589	*	*	*	*	*	EU551517	*
S	704	722	*	*	*	*	*	DQ166593	*
S	705	1540	*	*	*	*	*	AM159207	*
S	706	734	*	*	*	*	*	JQ993774	*
S	707	543	*	*	*	*	*	DQ166608	*
S	708	738	*	*	*	*	*	JX036180	*
S	709	738	*	*	*	*	*	JX036160	*
S	710	1866	*	*	*	*	*	AJ969513	*
S	711	724	*	*	*	*	*	AJ969548	*
S	712	727	*	*	*	*	*	FJ792797	*
S	713	732	*	*	*	*	*	JQ993775	*
S	714	729	*	*	*	*	*	KJ754240	*
S	715	723	*	*	*	*	*	KJ754227	*
S	716	3261	*	*	*	*	*	Z68705	*
S	717	725	*	*	*	*	*	KJ754239	*
H	665	627	100.0	+	0	0	4I627M	EU551492	EU551491
H	714	726	100.0	+	0	0	29D697M32I	AJ969545	KJ754240
S	718	720	*	*	*	*	*	KJ754200	*
S	719	628	*	*	*	*	*	AJ969564	*
S	720	721	*	*	*	*	*	JQ993787	*
S	721	696	*	*	*	*	*	AJ969511	*
S	722	694	*	*	*	*	*	AJ969538	*
S	723	619	*	*	*	*	*	AF389917	*
S	724	597	*	*	*	*	*	EU717928	*
S	725	604	*	*	*	*	*	EU551528	*
S	726	732	*	*	*	*	*	JQ993770	*
S	727	597	*	*	*	*	*	EU717936	*
S	728	2176	*	*	*	*	*	AJ969512	*
S	729	616	*	*	*	*	*	KF907552	*
S	730	710	*	*	*	*	*	KJ576673	*
S	731	614	*	*	*	*	*	KJ754255	*
S	732	727	*	*	*	*	*	Z68701	*
S	733	710	*	*	*	*	*	AJ969558	*
H	589	747	100.0	+	0	0	43D704M4I	AJ969555	KJ754238
H	226	1189	100.0	+	0	0	572D617M64I	AJ969599	KJ027688
S	734	759	*	*	*	*	*	AJ969601	*
S	735	1092	*	*	*	*	*	EF457761	*
S	736	838	*	*	*	*	*	DQ133474	*
H	253	1189	100.0	+	0	0	144I1189M346I	AJ969603	AJ970889
S	737	759	*	*	*	*	*	AJ969593	*
S	738	765	*	*	*	*	*	DQ166602	*
S	739	1151	*	*	*	*	*	AJ249566	*
S	740	1130	*	*	*	*	*	EF457762	*
S	741	1143	*	*	*	*	*	AJ969528	*
S	742	991	*	*	*	*	*	AJ969557	*
S	743	986	*	*	*	*	*	AM159208	*
S	744	792	*	*	*	*	*	AJ969604	*
S	745	788	*	*	*	*	*	DQ166587	*
S	746	761	*	*	*	*	*	AJ293795	*
S	747	775	*	*	*	*	*	DQ166588	*
S	748	848	*	*	*	*	*	DQ133502	*
S	749	1164	*	*	*	*	*	AJ249573	*
S	750	811	*	*	*	*	*	AJ969537	*
S	751	801	*	*	*	*	*	AY804022	*
S	752	802	*	*	*	*	*	AY804023	*
S	753	751	*	*	*	*	*	AJ969611	*
S	754	430	*	*	*	*	*	KJ623943	*
S	755	1319	*	*	*	*	*	AJ969508	*
S	756	760	*	*	*	*	*	AY703902	*
S	757	754	*	*	*	*	*	KJ489092	*
S	758	430	*	*	*	*	*	KJ623935	*
S	759	751	*	*	*	*	*	KJ576705	*
S	760	430	*	*	*	*	*	KJ623937	*
S	761	746	*	*	*	*	*	JQ993782	*
S	762	430	*	*	*	*	*	KJ623938	*
S	763	287	*	*	*	*	*	KJ576647	*
S	764	762	*	*	*	*	*	AY703905	*
S	765	761	*	*	*	*	*	AJ969610	*
S	766	1213	*	*	*	*	*	AJ969581	*
S	767	1167	*	*	*	*	*	AJ249572	*
S	768	758	*	*	*	*	*	AJ969602	*
H	767	256	100.0	+	0	0	551I256M360I	KC740582	AJ249572
S	769	258	*	*	*	*	*	KC740585	*
S	770	1816	*	*	*	*	*	AJ969577	*
H	659	751	100.0	+	0	0	12D725M14D	KJ576707	KJ576709
S	771	1738	*	*	*	*	*	AJ969546	*
S	772	251	*	*	*	*	*	JF414659	*
S	773	654	*	*	*	*	*	HQ026196	*
S	774	653	*	*	*	*	*	HQ026151	*
S	775	656	*	*	*	*	*	HQ026155	*
S	776	660	*	*	*	*	*	KJ754243	*
S	777	659	*	*	*	*	*	AB177837	*
S	778	658	*	*	*	*	*	HQ026175	*
S	779	649	*	*	*	*	*	FJ705203	*
S	780	682	*	*	*	*	*	AF242470	*
S	781	653	*	*	*	*	*	HQ026154	*
S	782	657	*	*	*	*	*	HQ026172	*
S	783	655	*	*	*	*	*	HQ026156	*
H	783	650	100.0	+	0	0	31I624M26D	HQ026199	HQ026156
S	784	650	*	*	*	*	*	FJ705190	*
S	785	649	*	*	*	*	*	HQ026181	*
S	786	699	*	*	*	*	*	JF831904	*
S	787	649	*	*	*	*	*	FJ705200	*
S	788	652	*	*	*	*	*	KJ754311	*
S	789	662	*	*	*	*	*	AB627403	*
S	790	691	*	*	*	*	*	AJ293781	*
S	791	650	*	*	*	*	*	FJ705186	*
S	792	651	*	*	*	*	*	HQ026152	*
S	793	665	*	*	*	*	*	AB627404	*
S	794	665	*	*	*	*	*	AB627425	*
S	795	649	*	*	*	*	*	FJ705175	*
S	796	665	*	*	*	*	*	AB627384	*
S	797	665	*	*	*	*	*	AB627378	*
S	798	667	*	*	*	*	*	AB177828	*
H	755	677	100.0	+	0	0	223I677M419I	KJ027684	AJ969508
S	799	666	*	*	*	*	*	AB627416	*
S	800	665	*	*	*	*	*	AB630328	*
S	801	666	*	*	*	*	*	AB627375	*
S	802	649	*	*	*	*	*	AJ969598	*
S	803	662	*	*	*	*	*	AB627382	*
S	804	663	*	*	*	*	*	AB627412	*
S	805	661	*	*	*	*	*	AB573863	*
S	806	658	*	*	*	*	*	DQ166590	*
S	807	661	*	*	*	*	*	AB573864	*
S	808	664	*	*	*	*	*	AJ293789	*
S	809	664	*	*	*	*	*	AB627385	*
S	810	679	*	*	*	*	*	EU551485	*
S	811	649	*	*	*	*	*	FJ705202	*
S	812	663	*	*	*	*	*	AY842275	*
H	785	648	100.0	+	0	0	14I635M13D	HQ026206	HQ026181
S	813	707	*	*	*	*	*	AJ969561	*
H	533	671	100.0	+	0	0	58I671M32I	EU551490	KJ754300
S	814	634	*	*	*	*	*	EU551474	*
S	815	672	*	*	*	*	*	KJ754245	*
S	816	671	*	*	*	*	*	GQ375345	*
S	817	671	*	*	*	*	*	GQ375346	*
S	818	640	*	*	*	*	*	KJ754209	*
S	819	701	*	*	*	*	*	KJ754326	*
S	820	671	*	*	*	*	*	GQ375350	*
H	755	634	100.0	+	0	0	243I634M442I	FJ626728	AJ969508
H	768	707	100.0	+	0	0	24I707M27I	Z68703	AJ969602
S	821	710	*	*	*	*	*	KJ576663	*
S	822	679	*	*	*	*	*	DQ166603	*
S	823	710	*	*	*	*	*	KJ576662	*
S	824	631	*	*	*	*	*	DQ166585	*
S	825	712	*	*	*	*	*	AJ293770	*
S	826	674	*	*	*	*	*	EU551478	*
S	827	708	*	*	*	*	*	KJ754323	*
S	828	708	*	*	*	*	*	AJ293780	*
S	829	256	*	*	*	*	*	KC740586	*
S	830	709	*	*	*	*	*	KJ576669	*
S	831	667	*	*	*	*	*	AB627373	*
S	832	700	*	*	*	*	*	JF831903	*
S	833	667	*	*	*	*	*	KJ754332	*
H	785	644	100.0	+	0	0	19I630M14D	HQ026201	HQ026181
S	834	667	*	*	*	*	*	HQ026161	*
S	835	664	*	*	*	*	*	AB627390	*
S	836	645	*	*	*	*	*	AB177824	*
S	837	664	*	*	*	*	*	AB627386	*
S	838	666	*	*	*	*	*	KJ754264	*
S	839	666	*	*	*	*	*	KJ754324	*
S	840	667	*	*	*	*	*	AB627415	*
S	841	643	*	*	*	*	*	JN204775	*
H	6	643	100.0	+	0	0	I643M	JN204827	JN204825
S	842	669	*	*	*	*	*	HQ026180	*
S	843	671	*	*	*	*	*	GQ375347	*
S	844	559	*	*	*	*	*	AF389914	*
S	845	667	*	*	*	*	*	AB177821	*
H	834	644	100.0	+	0	0	41I626M18D	HQ026203	HQ026161
S	846	667	*	*	*	*	*	AB177818	*
S	847	668	*	*	*	*	*	AB627409	*
S	848	668	*	*	*	*	*	AY842272	*
S	849	535	*	*	*	*	*	AJ969549	*
S	850	616	*	*	*	*	*	KJ027701	*
S	851	614	*	*	*	*	*	KJ754318	*
H	662	626	100.0	+	0	0	95I626M	KJ754298	KJ754271
S	852	626	*	*	*	*	*	KJ754295	*
H	636	597	100.0	+	0	0	40I597M12I	EU717920	FJ705185
S	853	584	*	*	*	*	*	KF026271	*
S	854	612	*	*	*	*	*	KJ754292	*
S	855	603	*	*	*	*	*	KJ754314	*
S	856	626	*	*	*	*	*	KJ754296	*
S	857	633	*	*	*	*	*	KF907540	*
S	858	633	*	*	*	*	*	EU551500	*
S	859	644	*	*	*	*	*	KF907526	*
S	860	635	*	*	*	*	*	EU551525	*
S	861	631	*	*	*	*	*	EU551535	*
S	862	626	*	*	*	*	*	KJ754297	*
S	863	633	*	*	*	*	*	HQ026224	*
S	864	631	*	*	*	*	*	EU551493	*
H	764	583	100.0	+	0	0	154I583M25I	KF026266	AY703905
S	865	1140	*	*	*	*	*	AJ969520	*
S	866	1135	*	*	*	*	*	EF457763	*
H	632	1183	100.0	+	0	0	17D1166M9I	KJ576711	KJ576713
S	867	1146	*	*	*	*	*	AJ969539	*
S	868	1035	*	*	*	*	*	AJ969570	*
